"region";"subregion";"subid";"name";"party";"votes";"votes %"
"BUDAPEST";"Budapest V.ker.";"2";"Szöllősi Istvánné";"SZOCIÁLDEMOKRATÁK";"321";"0.68"
"BUDAPEST";"Budapest V.ker.";"3";"Schiffer András";"LMP";"6482";"13.65"
"BUDAPEST";"Budapest V.ker.";"4";"Rogán Antal";"FIDESZ-KDNP";"21503";"45.29"
"BUDAPEST";"Budapest V.ker.";"5";"Hegedűs Lóránt Gézáné";"JOBBIK";"3713";"7.82"
"BUDAPEST";"Budapest V.ker.";"6";"Kerék-Bárczy Szabolcs";"MSZP-EGYÜTT-DK-PM-MLP";"15459";"32.56"
"BUDAPEST";"Budapest XI.ker.";"1";"Novák Előd Attila";"JOBBIK";"4291";"8.02"
"BUDAPEST";"Budapest XI.ker.";"2";"Dr. Simicskó István";"FIDESZ-KDNP";"23963";"44.78"
"BUDAPEST";"Budapest XI.ker.";"3";"Nagy Péter";"JESZ";"207";"0.39"
"BUDAPEST";"Budapest XI.ker.";"4";"Csárdi Antal";"LMP";"4615";"8.62"
"BUDAPEST";"Budapest XI.ker.";"5";"Dr. Józsa István";"MSZP-EGYÜTT-DK-PM-MLP";"19643";"36.71"
"BUDAPEST";"Budapest XI.ker.";"6";"Benyovszky Gábor";"MUNKÁSPÁRT";"262";"0.49"
"BUDAPEST";"Budapest XI.ker.";"7";"Petre-Varga Fruzsina Zsuzsanna";"SEM";"534";"1.0"
"BUDAPEST";"Budapest XII.ker.";"1";"Mile Melinda";"SEM";"479";"0.91"
"BUDAPEST";"Budapest XII.ker.";"2";"Dr. Németh Julianna Erzsébet";"FKGP";"139";"0.26"
"BUDAPEST";"Budapest XII.ker.";"3";"Bartha Attila";"4K!";"269";"0.51"
"BUDAPEST";"Budapest XII.ker.";"4";"Hajdu Mária";"LMP";"5321";"10.11"
"BUDAPEST";"Budapest XII.ker.";"5";"Szávay István";"JOBBIK";"3220";"6.12"
"BUDAPEST";"Budapest XII.ker.";"7";"Szuna Ferenc";"KTI";"157";"0.3"
"BUDAPEST";"Budapest XII.ker.";"8";"Dr. Fónagy János Vilmos";"FIDESZ-KDNP";"24610";"46.78"
"BUDAPEST";"Budapest XII.ker.";"9";"Bauer Tamás";"MSZP-EGYÜTT-DK-PM-MLP";"18414";"35.0"
"BUDAPEST";"Budapest II.ker.";"2";"Suhajdáné Toldi Zsanett Dea";"ÖP";"432";"0.8"
"BUDAPEST";"Budapest II.ker.";"3";"Varga Mihály";"FIDESZ-KDNP";"24928";"45.9"
"BUDAPEST";"Budapest II.ker.";"5";"Szelényi Zsuzsanna";"MSZP-EGYÜTT-DK-PM-MLP";"20750";"38.21"
"BUDAPEST";"Budapest II.ker.";"6";"Bodor Zoltán";"JOBBIK";"3583";"6.6"
"BUDAPEST";"Budapest II.ker.";"8";"Dárdai Zsuzsanna Terézia";"LMP";"4618";"8.5"
"BUDAPEST";"Budapest VII.ker.";"2";"Dr. Oláh Lajos";"MSZP-EGYÜTT-DK-PM-MLP";"17256";"38.68"
"BUDAPEST";"Budapest VII.ker.";"3";"Stummer János";"JOBBIK";"4661";"10.45"
"BUDAPEST";"Budapest VII.ker.";"4";"Rónaszékiné Keresztes Monika Mária";"FIDESZ-KDNP";"16983";"38.06"
"BUDAPEST";"Budapest VII.ker.";"5";"Csiba Katalin Gyöngyvér";"LMP";"5348";"11.99"
"BUDAPEST";"Budapest VII.ker.";"10";"Varga Tibor László";"JESZ";"369";"0.83"
"BUDAPEST";"Budapest VIII.ker.";"1";"Pál Tibor Gyula";"MSZP-EGYÜTT-DK-PM-MLP";"15437";"36.96"
"BUDAPEST";"Budapest VIII.ker.";"2";"Cseh Rita";"ÚDP";"43";"0.1"
"BUDAPEST";"Budapest VIII.ker.";"7";"Dr. Suda Dezső József";"SZOCIÁLDEMOKRATÁK";"187";"0.45"
"BUDAPEST";"Budapest VIII.ker.";"8";"Dúró Dóra";"JOBBIK";"5560";"13.31"
"BUDAPEST";"Budapest VIII.ker.";"9";"Szilassy Gábor Cézár";"JESZ";"113";"0.27"
"BUDAPEST";"Budapest VIII.ker.";"17";"Jakabfy Tamás";"LMP";"3474";"8.32"
"BUDAPEST";"Budapest VIII.ker.";"19";"Makai Istvánné";"KTI";"122";"0.29"
"BUDAPEST";"Budapest VIII.ker.";"20";"Hollós Péter Lóránt";"ZÖLDEK";"293";"0.7"
"BUDAPEST";"Budapest VIII.ker.";"21";"Horváth Aladár";"MCP";"212";"0.51"
"BUDAPEST";"Budapest VIII.ker.";"23";"Torma Zsolt";"ÚMP";"29";"0.07"
"BUDAPEST";"Budapest VIII.ker.";"28";"Csorba Lajos";"Független";"323";"0.77"
"BUDAPEST";"Budapest VIII.ker.";"30";"Dr. Vas Imre";"FIDESZ-KDNP";"15977";"38.25"
"BUDAPEST";"Budapest XIII.ker.";"2";"Szekeres Péterné";"SMS";"331";"0.62"
"BUDAPEST";"Budapest XIII.ker.";"3";"Hiszékeny Dezső";"MSZP-EGYÜTT-DK-PM-MLP";"27514";"51.25"
"BUDAPEST";"Budapest XIII.ker.";"5";"Jakab Gabriella";"SEM";"386";"0.72"
"BUDAPEST";"Budapest XIII.ker.";"6";"Székely Mihály";"JESZ";"110";"0.2"
"BUDAPEST";"Budapest XIII.ker.";"7";"Kern Tamás";"SZOCIÁLDEMOKRATÁK";"128";"0.24"
"BUDAPEST";"Budapest XIII.ker.";"8";"Benke László";"JOBBIK";"4640";"8.64"
"BUDAPEST";"Budapest XIII.ker.";"10";"Iváncsevits Gyula";"MSZDP";"45";"0.08"
"BUDAPEST";"Budapest XIII.ker.";"11";"Dr. Szalay Péter";"FIDESZ-KDNP";"16453";"30.65"
"BUDAPEST";"Budapest XIII.ker.";"14";"Tóth Attila Pál";"EP";"62";"0.12"
"BUDAPEST";"Budapest XIII.ker.";"15";"Póka Leila";"ÖP";"129";"0.24"
"BUDAPEST";"Budapest XIII.ker.";"16";"Moldován László";"LMP";"3821";"7.12"
"BUDAPEST";"Budapest XIII.ker.";"17";"Csík Tamás";"MCP";"67";"0.12"
"BUDAPEST";"Budapest XIV.ker.";"1";"Tóth Csaba János";"MSZP-EGYÜTT-DK-PM-MLP";"21697";"39.88"
"BUDAPEST";"Budapest XIV.ker.";"3";"Láng Márta";"KTI";"474";"0.87"
"BUDAPEST";"Budapest XIV.ker.";"4";"Dr. Hajdu József Péter";"MUNKÁSPÁRT";"368";"0.68"
"BUDAPEST";"Budapest XIV.ker.";"6";"Török Norbert Roland";"JESZ";"201";"0.37"
"BUDAPEST";"Budapest XIV.ker.";"7";"Horváth András";"ÉLŐLÁNC";"1006";"1.85"
"BUDAPEST";"Budapest XIV.ker.";"8";"Dr. Papcsák Ferenc";"FIDESZ-KDNP";"19772";"36.34"
"BUDAPEST";"Budapest XIV.ker.";"9";"Kovács Béla";"JOBBIK";"5924";"10.89"
"BUDAPEST";"Budapest XIV.ker.";"10";"Barta János";"LMP";"4961";"9.12"
"BUDAPEST";"Budapest X.ker.";"1";"Kállai Zsolt";"ÚDP";"32";"0.06"
"BUDAPEST";"Budapest X.ker.";"3";"Tubák István";"JOBBIK";"6975";"13.88"
"BUDAPEST";"Budapest X.ker.";"4";"Balogh István Lajos";"MCP";"33";"0.07"
"BUDAPEST";"Budapest X.ker.";"5";"Tóth Balázs";"LMP";"3356";"6.68"
"BUDAPEST";"Budapest X.ker.";"6";"Mata András";"EU. ROM";"20";"0.04"
"BUDAPEST";"Budapest X.ker.";"8";"Varga István Tibor";"JESZ";"168";"0.33"
"BUDAPEST";"Budapest X.ker.";"10";"Göncző Zoltán János";"EGYÜTT 2014";"286";"0.57"
"BUDAPEST";"Budapest X.ker.";"11";"Dr. György István";"FIDESZ-KDNP";"18851";"37.51"
"BUDAPEST";"Budapest X.ker.";"12";"Kara Sándor";"FKGP";"100";"0.2"
"BUDAPEST";"Budapest X.ker.";"13";"Mészárosné Rostás Katalin Márta";"SMS";"349";"0.69"
"BUDAPEST";"Budapest X.ker.";"15";"Vass Zsigmond László";"EP";"138";"0.27"
"BUDAPEST";"Budapest X.ker.";"16";"Kerezsi László";"MUNKÁSPÁRT";"389";"0.77"
"BUDAPEST";"Budapest X.ker.";"17";"Burány Sándor";"MSZP-EGYÜTT-DK-PM-MLP";"19501";"38.81"
"BUDAPEST";"Budapest X.ker.";"20";"Kovács Julianna";"MCF";"26";"0.05"
"BUDAPEST";"Budapest X.ker.";"22";"Jónás Lajos";"ÚMP";"26";"0.05"
"BUDAPEST";"Budapest III.ker.";"2";"Kiss László";"MSZP-EGYÜTT-DK-PM-MLP";"19633";"38.24"
"BUDAPEST";"Budapest III.ker.";"4";"Póznik György Csaba";"SZOCIÁLDEMOKRATÁK";"309";"0.6"
"BUDAPEST";"Budapest III.ker.";"6";"Száraz Dorottya";"LMP";"4593";"8.95"
"BUDAPEST";"Budapest III.ker.";"8";"Zsiga-Kárpát Dániel Gábor";"JOBBIK";"6815";"13.27"
"BUDAPEST";"Budapest III.ker.";"9";"Keszegné Menczer Erzsébet Livia";"FIDESZ-KDNP";"18394";"35.82"
"BUDAPEST";"Budapest III.ker.";"11";"Balasi Ágnes";"EGYÜTT 2014";"443";"0.86"
"BUDAPEST";"Budapest III.ker.";"12";"Fodor Judit";"ÖP";"182";"0.35"
"BUDAPEST";"Budapest III.ker.";"15";"Pásztor János Pál";"JESZ";"149";"0.29"
"BUDAPEST";"Budapest III.ker.";"18";"Kolozsváry István";"A HAZA NEM ELADÓ";"243";"0.47"
"BUDAPEST";"Budapest III.ker.";"22";"Dr. Brezovits László János";"ZÖLDEK";"585";"1.14"
"BUDAPEST";"Budapest IV.ker.";"3";"May Miklós";"MKSZU";"36";"0.07"
"BUDAPEST";"Budapest IV.ker.";"4";"Pajor Tibor";"JOBBIK";"6529";"12.67"
"BUDAPEST";"Budapest IV.ker.";"7";"Schiller László";"SZOCIÁLDEMOKRATÁK";"220";"0.43"
"BUDAPEST";"Budapest IV.ker.";"8";"Kiss Péter";"MSZP-EGYÜTT-DK-PM-MLP";"20956";"40.67"
"BUDAPEST";"Budapest IV.ker.";"10";"Barna Mónika";"A HAZA NEM ELADÓ";"256";"0.5"
"BUDAPEST";"Budapest IV.ker.";"14";"Sedon Béla";"SEM";"378";"0.73"
"BUDAPEST";"Budapest IV.ker.";"16";"Horváth Péter Gábor";"JESZ";"121";"0.23"
"BUDAPEST";"Budapest IV.ker.";"18";"Dr. Hollósi Antal Gábor";"FIDESZ-KDNP";"18181";"35.28"
"BUDAPEST";"Budapest IV.ker.";"24";"Rákosi Judit";"LMP";"3935";"7.64"
"BUDAPEST";"Budapest IV.ker.";"25";"Dr. Horváth Ferenc";"MCP";"84";"0.16"
"BUDAPEST";"Budapest IV.ker.";"26";"Fehérvári Zsolt István";"MUNKÁSPÁRT";"350";"0.68"
"BUDAPEST";"Budapest IV.ker.";"27";"Fintorné Kassai Erika";"SMS";"309";"0.6"
"BUDAPEST";"Budapest IV.ker.";"28";"Kiss Erika";"ÖP";"178";"0.35"
"BUDAPEST";"Budapest XV.ker.";"1";"Makai Ferenc Mihály";"KTI";"213";"0.42"
"BUDAPEST";"Budapest XV.ker.";"2";"László Tamás";"FIDESZ-KDNP";"18955";"37.75"
"BUDAPEST";"Budapest XV.ker.";"4";"Móricz Eszter";"MSZP-EGYÜTT-DK-PM-MLP";"18678";"37.19"
"BUDAPEST";"Budapest XV.ker.";"5";"Lakatosné László Beáta";"ZÖLDEK";"366";"0.73"
"BUDAPEST";"Budapest XV.ker.";"6";"Zala Miklós";"SMS";"332";"0.66"
"BUDAPEST";"Budapest XV.ker.";"9";"Dr. Oláh Lajos";"KISGAZDAPÁRT-MIÉP";"168";"0.33"
"BUDAPEST";"Budapest XV.ker.";"11";"Kelemen Éva";"JESZ";"184";"0.37"
"BUDAPEST";"Budapest XV.ker.";"12";"Domán Attila";"SZOCIÁLDEMOKRATÁK";"278";"0.55"
"BUDAPEST";"Budapest XV.ker.";"14";"Szilvágyi László";"LMP";"3306";"6.58"
"BUDAPEST";"Budapest XV.ker.";"17";"Vörös János";"A HAZA NEM ELADÓ";"250";"0.5"
"BUDAPEST";"Budapest XV.ker.";"19";"Dr. Gyenes Géza József";"JOBBIK";"7488";"14.91"
"BUDAPEST";"Budapest XVI.ker.";"4";"Dr. Salha Omár";"4K!";"252";"0.49"
"BUDAPEST";"Budapest XVI.ker.";"6";"Karácsony Gergely Szilveszter";"MSZP-EGYÜTT-DK-PM-MLP";"19682";"38.16"
"BUDAPEST";"Budapest XVI.ker.";"7";"Szatmáry Kristóf";"FIDESZ-KDNP";"21445";"41.58"
"BUDAPEST";"Budapest XVI.ker.";"8";"Hargitai István László";"ÉLŐLÁNC";"522";"1.01"
"BUDAPEST";"Budapest XVI.ker.";"9";"Tóth László";"JESZ";"220";"0.43"
"BUDAPEST";"Budapest XVI.ker.";"10";"Bognár Tibor Mihály";"ÖP";"195";"0.38"
"BUDAPEST";"Budapest XVI.ker.";"13";"Csizmazia Ferenc István";"SZOCIÁLDEMOKRATÁK";"207";"0.4"
"BUDAPEST";"Budapest XVI.ker.";"14";"Kredits Krisztina";"JOBBIK";"5850";"11.34"
"BUDAPEST";"Budapest XVI.ker.";"15";"Mizsei László";"LMP";"3201";"6.21"
"BUDAPEST";"Budapest XVII.ker.";"1";"Falus Zsolt Ferenc";"KTI";"333";"0.64"
"BUDAPEST";"Budapest XVII.ker.";"3";"Lukoczki Károly";"MSZP-EGYÜTT-DK-PM-MLP";"17084";"32.81"
"BUDAPEST";"Budapest XVII.ker.";"4";"Kriskó Áron";"EGYÜTT 2014";"386";"0.74"
"BUDAPEST";"Budapest XVII.ker.";"5";"Keller Tibor Mihály";"FKGP";"110";"0.21"
"BUDAPEST";"Budapest XVII.ker.";"6";"Dunai Mónika";"FIDESZ-KDNP";"22393";"43.01"
"BUDAPEST";"Budapest XVII.ker.";"7";"Zsichla Imre Gábor";"SEM";"319";"0.61"
"BUDAPEST";"Budapest XVII.ker.";"10";"Paul Tamás";"SZOCIÁLDEMOKRATÁK";"190";"0.36"
"BUDAPEST";"Budapest XVII.ker.";"11";"Magyar Márta";"JESZ";"232";"0.45"
"BUDAPEST";"Budapest XVII.ker.";"13";"Szilágyi György";"JOBBIK";"7427";"14.26"
"BUDAPEST";"Budapest XVII.ker.";"14";"Dr. Schmuck Erzsébet";"LMP";"3395";"6.52"
"BUDAPEST";"Budapest XVII.ker.";"15";"Éger Viktória Zsuzsanna";"ÚDP";"50";"0.1"
"BUDAPEST";"Budapest XVII.ker.";"16";"Polgár Dániel Attila";"ÚMP";"38";"0.07"
"BUDAPEST";"Budapest XVII.ker.";"17";"Diviki-Nagy Attila";"ÉLŐLÁNC";"113";"0.22"
"BUDAPEST";"Budapest XVIII.ker.";"1";"Kunhalmi Ágnes";"MSZP-EGYÜTT-DK-PM-MLP";"20592";"37.49"
"BUDAPEST";"Budapest XVIII.ker.";"3";"Mlinkó László Csaba";"MRPP";"54";"0.1"
"BUDAPEST";"Budapest XVIII.ker.";"5";"Gyimesi László";"JESZ";"174";"0.32"
"BUDAPEST";"Budapest XVIII.ker.";"6";"Szabó József";"KTI";"189";"0.34"
"BUDAPEST";"Budapest XVIII.ker.";"7";"Kassai Dániel";"LMP";"3448";"6.28"
"BUDAPEST";"Budapest XVIII.ker.";"8";"Tagyi Kristóf Tibor";"SEM";"319";"0.58"
"BUDAPEST";"Budapest XVIII.ker.";"12";"Alex Ágnes Kornélia";"SZOCIÁLDEMOKRATÁK";"128";"0.23"
"BUDAPEST";"Budapest XVIII.ker.";"14";"Balogh Istvánné";"EGYÜTT 2014";"197";"0.36"
"BUDAPEST";"Budapest XVIII.ker.";"16";"Mészáros Norbert";"SMS";"316";"0.58"
"BUDAPEST";"Budapest XVIII.ker.";"19";"Koltai Péterné";"ÚMP";"44";"0.08"
"BUDAPEST";"Budapest XVIII.ker.";"20";"Kucsák László";"FIDESZ-KDNP";"20648";"37.6"
"BUDAPEST";"Budapest XVIII.ker.";"22";"Beszeda Anna";"ÚDP";"45";"0.08"
"BUDAPEST";"Budapest XVIII.ker.";"23";"Kostya Bánk László";"SZDP";"67";"0.12"
"BUDAPEST";"Budapest XVIII.ker.";"24";"Makai Tibor";"JOBBIK";"8493";"15.46"
"BUDAPEST";"Budapest XVIII.ker.";"27";"Kecskés D. Gusztáv";"A VÁLASZ";"155";"0.28"
"BUDAPEST";"Budapest XVIII.ker.";"29";"Várhegyi Csaba";"MSZDP";"52";"0.09"
"BUDAPEST";"Budapest XX.ker.";"1";"Dr. Hiller István";"MSZP-EGYÜTT-DK-PM-MLP";"18507";"38.37"
"BUDAPEST";"Budapest XX.ker.";"2";"Keresztesi Gyöngyi Julianna";"EU. ROM";"26";"0.05"
"BUDAPEST";"Budapest XX.ker.";"5";"Nándori Ferenc";"JESZ";"116";"0.24"
"BUDAPEST";"Budapest XX.ker.";"6";"Tokody Marcell Gergely";"JOBBIK";"7407";"15.36"
"BUDAPEST";"Budapest XX.ker.";"7";"Pálosi Attila";"ÖP";"140";"0.29"
"BUDAPEST";"Budapest XX.ker.";"9";"Fodorné Hamar Ildikó";"EP";"64";"0.13"
"BUDAPEST";"Budapest XX.ker.";"10";"Adamik Renátó Imre";"NEMZETI ÉRDEKÉRT";"25";"0.05"
"BUDAPEST";"Budapest XX.ker.";"14";"Földesi Gyula";"FIDESZ-KDNP";"17523";"36.33"
"BUDAPEST";"Budapest XX.ker.";"15";"Lakatos Attila";"MCP";"61";"0.13"
"BUDAPEST";"Budapest XX.ker.";"16";"Halmy Gergely";"Független";"543";"1.13"
"BUDAPEST";"Budapest XX.ker.";"17";"Alex Tamás";"SZOCIÁLDEMOKRATÁK";"190";"0.39"
"BUDAPEST";"Budapest XX.ker.";"18";"Fábián Ferenc";"ÚMP";"24";"0.05"
"BUDAPEST";"Budapest XX.ker.";"19";"Ferenczi István";"LMP";"2939";"6.09"
"BUDAPEST";"Budapest XX.ker.";"20";"Molnár Ferencné";"SMS";"295";"0.61"
"BUDAPEST";"Budapest XX.ker.";"21";"Schnabl Marianna";"KTI";"167";"0.35"
"BUDAPEST";"Budapest XX.ker.";"22";"Harmainé Szabó Éva";"ÚDP";"23";"0.05"
"BUDAPEST";"Budapest XX.ker.";"23";"Böszörményi Gábor";"MSZDP";"126";"0.26"
"BUDAPEST";"Budapest XX.ker.";"24";"Lakatos Edit";"KMSZ";"61";"0.13"
"BUDAPEST";"Budapest XXI.ker.";"3";"Szarvas József";"JESZ";"119";"0.23"
"BUDAPEST";"Budapest XXI.ker.";"7";"Perseg Imre";"ÚMP";"46";"0.09"
"BUDAPEST";"Budapest XXI.ker.";"8";"Daróczi József";"MCF";"52";"0.1"
"BUDAPEST";"Budapest XXI.ker.";"10";"Szaniszló-Bénus Benjamin";"ÚDP";"22";"0.04"
"BUDAPEST";"Budapest XXI.ker.";"11";"Léhmann Viktor";"JOBBIK";"9076";"17.78"
"BUDAPEST";"Budapest XXI.ker.";"12";"Németh Szilárd István";"FIDESZ-KDNP";"18120";"35.5"
"BUDAPEST";"Budapest XXI.ker.";"13";"Barabás Gyöngyvér";"ÖP";"180";"0.35"
"BUDAPEST";"Budapest XXI.ker.";"14";"Rózsa Gyula Attila";"SZOCIÁLDEMOKRATÁK";"165";"0.32"
"BUDAPEST";"Budapest XXI.ker.";"15";"Blaskó András Zoltán";"FKGP";"96";"0.19"
"BUDAPEST";"Budapest XXI.ker.";"16";"Dr. Thürmer Gyula";"MUNKÁSPÁRT";"553";"1.08"
"BUDAPEST";"Budapest XXI.ker.";"18";"Dr. Gál András Tamás";"EP";"88";"0.17"
"BUDAPEST";"Budapest XXI.ker.";"19";"Dr. Vidákovics László";"MSZDP";"73";"0.14"
"BUDAPEST";"Budapest XXI.ker.";"20";"Szedlacsek Enikő";"SMS";"384";"0.75"
"BUDAPEST";"Budapest XXI.ker.";"21";"Kölbl Gábor";"MRPP";"53";"0.1"
"BUDAPEST";"Budapest XXI.ker.";"22";"Kállai József";"KTI";"167";"0.33"
"BUDAPEST";"Budapest XXI.ker.";"23";"Tenk András";"LMP";"3076";"6.03"
"BUDAPEST";"Budapest XXI.ker.";"24";"Völgyesi Krisztián";"4K!";"159";"0.31"
"BUDAPEST";"Budapest XXI.ker.";"25";"Zsell Pálné";"NEMZETI ÉRDEKÉRT";"44";"0.09"
"BUDAPEST";"Budapest XXI.ker.";"28";"Dr. Szabó Szabolcs";"MSZP-EGYÜTT-DK-PM-MLP";"18564";"36.37"
"BUDAPEST";"Budapest XXII.ker.";"3";"Varga Péter Miklósné";"AQP";"119";"0.21"
"BUDAPEST";"Budapest XXII.ker.";"4";"Szántó Csaba";"MRPP";"14";"0.03"
"BUDAPEST";"Budapest XXII.ker.";"5";"Bagdi Károly";"JESZ";"123";"0.22"
"BUDAPEST";"Budapest XXII.ker.";"6";"Vadász Ferenc";"SMS";"286";"0.51"
"BUDAPEST";"Budapest XXII.ker.";"8";"Freisz-Horváth Éva Margit";"SZOCIÁLDEMOKRATÁK";"229";"0.41"
"BUDAPEST";"Budapest XXII.ker.";"9";"Kovács-Haász Veronika";"ZÖLDEK";"499";"0.9"
"BUDAPEST";"Budapest XXII.ker.";"10";"Dr. Staudt Gábor";"JOBBIK";"6784";"12.18"
"BUDAPEST";"Budapest XXII.ker.";"11";"Somfai Ágnes";"MSZP-EGYÜTT-DK-PM-MLP";"20523";"36.86"
"BUDAPEST";"Budapest XXII.ker.";"12";"Szabolcs Attila";"FIDESZ-KDNP";"23189";"41.64"
"BUDAPEST";"Budapest XXII.ker.";"13";"Köhler Ákos Tamás";"KTI";"179";"0.32"
"BUDAPEST";"Budapest XXII.ker.";"15";"Gecsei-Tóth Andrea";"LMP";"3601";"6.47"
"BUDAPEST";"Budapest XXII.ker.";"17";"Nagy Donát Boldizsár";"FKGP";"139";"0.25"
"BARANYA";"Pécs";"2";"Szaksz Tamás";"SEM";"306";"0.6"
"BARANYA";"Pécs";"3";"Szentes Richárd";"Független";"125";"0.25"
"BARANYA";"Pécs";"4";"Sárközi Lajos";"Független";"43";"0.08"
"BARANYA";"Pécs";"8";"Eckert Péter";"SZAVA";"48";"0.09"
"BARANYA";"Pécs";"10";"Török Edina";"A HAZA NEM ELADÓ";"505";"1.0"
"BARANYA";"Pécs";"11";"Erdélyi Sándor Mihály";"SMS";"238";"0.47"
"BARANYA";"Pécs";"19";"Dr. Kóbor József";"LMP";"4489";"8.85"
"BARANYA";"Pécs";"20";"Juhász István";"SZOCIÁLDEMOKRATÁK";"233";"0.46"
"BARANYA";"Pécs";"21";"Tóth József";"JESZ";"179";"0.35"
"BARANYA";"Pécs";"24";"Németh Zsolt";"JOBBIK";"8379";"16.53"
"BARANYA";"Pécs";"26";"Csiszárné Nagy Erzsébet";"TEMPO";"70";"0.14"
"BARANYA";"Pécs";"28";"Csizi Péter";"FIDESZ-KDNP";"18855";"37.19"
"BARANYA";"Pécs";"31";"Gyócsi Győző Roland";"Független";"74";"0.15"
"BARANYA";"Pécs";"32";"Dr. Tóth Bertalan";"MSZP-EGYÜTT-DK-PM-MLP";"16706";"32.95"
"BARANYA";"Pécs";"36";"Ördög Margit Rozália";"FKGP";"124";"0.24"
"BARANYA";"Pécs";"42";"Zilinszki Zita";"MACSEP";"0";"0.0"
"BARANYA";"Pécs";"46";"Barna László István";"KTI";"329";"0.65"
"BARANYA";"Pécs";"47";"Kissné Patkós Gyöngyi Hajnalka";"MCF";"0";"0.0"
"BARANYA";"Pécs";"5";"Gyimesi Gábor Jenő";"JOBBIK";"9931";"20.68"
"BARANYA";"Pécs";"7";"Kiss Zoltán";"MACSEP";"38";"0.08"
"BARANYA";"Pécs";"9";"Dallos Norbert";"MCF";"0";"0.0"
"BARANYA";"Pécs";"10";"Dr. Hoppál Péter Tamás";"FIDESZ-KDNP";"17413";"36.27"
"BARANYA";"Pécs";"13";"Radányi Norbert";"SEM";"259";"0.54"
"BARANYA";"Pécs";"17";"Parádainé Jászfi Viktória";"ÚDP";"26";"0.05"
"BARANYA";"Pécs";"19";"Kittl János István";"KTI";"285";"0.59"
"BARANYA";"Pécs";"22";"Petrecz Veronika";"ÚMP";"35";"0.07"
"BARANYA";"Pécs";"25";"Dr. Szakács László";"MSZP-EGYÜTT-DK-PM-MLP";"15334";"31.94"
"BARANYA";"Pécs";"27";"Héjjas Illés Gábor";"JESZ";"136";"0.28"
"BARANYA";"Pécs";"31";"Donáczi György János";"FKGP";"132";"0.27"
"BARANYA";"Pécs";"32";"Dr. Keresztes László Lóránt";"LMP";"3650";"7.6"
"BARANYA";"Pécs";"34";"Gavri Edit";"SZOCIÁLDEMOKRATÁK";"216";"0.45"
"BARANYA";"Pécs";"35";"György Zoltán Imre";"A HAZA NEM ELADÓ";"459";"0.96"
"BARANYA";"Pécs";"38";"Sáfár Ferenc";"ÖP";"101";"0.21"
"BARANYA";"Mohács";"1";"Fodor Antal";"MCF";"0";"0.0"
"BARANYA";"Mohács";"3";"Kovács Béláné";"MACSEP";"0";"0.0"
"BARANYA";"Mohács";"4";"Bertanicz Vilmos Györgyné";"Független";"484";"1.12"
"BARANYA";"Mohács";"6";"Kecskemétiné Gomán Emma Rozália";"KMSZ";"76";"0.18"
"BARANYA";"Mohács";"7";"László Judit";"ÚMP";"41";"0.1"
"BARANYA";"Mohács";"8";"Kovács István";"ÚDP";"37";"0.09"
"BARANYA";"Mohács";"11";"Loschán Ferenc";"MSZP-EGYÜTT-DK-PM-MLP";"8983";"20.88"
"BARANYA";"Mohács";"12";"Móricz Károly Antalné";"SZOCIÁLDEMOKRATÁK";"113";"0.26"
"BARANYA";"Mohács";"14";"Szőcs Norbert";"JOBBIK";"8137";"18.91"
"BARANYA";"Mohács";"15";"Mihálovics Ibolya";"MCP";"135";"0.31"
"BARANYA";"Mohács";"17";"Bíró Zsolt";"KTI";"247";"0.57"
"BARANYA";"Mohács";"18";"Hartweg Ildikó Anna";"LMP";"1890";"4.39"
"BARANYA";"Mohács";"21";"Széles Orsolya";"SEM";"190";"0.44"
"BARANYA";"Mohács";"22";"Schwarczkopf Róbert";"SMS";"145";"0.34"
"BARANYA";"Mohács";"23";"Horváth József";"MUNKÁSPÁRT";"332";"0.77"
"BARANYA";"Mohács";"24";"Dittrich Ferenc";"JESZ";"84";"0.2"
"BARANYA";"Mohács";"25";"Dr. Hargitai János György";"FIDESZ-KDNP";"21625";"50.26"
"BARANYA";"Mohács";"26";"Simonné Szép Ildikó";"EU. ROM";"30";"0.07"
"BARANYA";"Mohács";"27";"Zelei Pálné";"TEMPO";"30";"0.07"
"BARANYA";"Mohács";"28";"Szenes Zsolt";"A HAZA NEM ELADÓ";"368";"0.86"
"BARANYA";"Mohács";"30";"Takács Róbert";"ÖP";"76";"0.18"
"BARANYA";"Szigetvár";"1";"Nagy Attila";"MSZP-EGYÜTT-DK-PM-MLP";"12131";"27.32"
"BARANYA";"Szigetvár";"2";"Tari József";"KTI";"134";"0.3"
"BARANYA";"Szigetvár";"3";"Rémes Árpád Csaba";"MGP";"63";"0.14"
"BARANYA";"Szigetvár";"4";"Angyal Károly Tibor";"LMP";"1439";"3.24"
"BARANYA";"Szigetvár";"5";"Tomkó Miklós László";"TEMPO";"73";"0.16"
"BARANYA";"Szigetvár";"6";"Vadász Beáta";"JESZ";"173";"0.39"
"BARANYA";"Szigetvár";"7";"Dénes Árpád";"ÚDP";"7";"0.02"
"BARANYA";"Szigetvár";"8";"Császár Norbert";"A HAZA NEM ELADÓ";"359";"0.81"
"BARANYA";"Szigetvár";"9";"Pöttendi János";"EURÓPAI BALOLDAL";"117";"0.26"
"BARANYA";"Szigetvár";"10";"Tiffán Zsolt";"FIDESZ-KDNP";"19563";"44.06"
